Mean,Variance,Median,Lower Quartile,Upper Quartile,Label,Matrix_ID
-35.652228515369885,459.965866143605,-34.64215341878192,-53.97178118062172,-15.247676596197952,1.0,2.0
-36.13651900391667,368.6103218272841,-36.210356229266836,-50.88226679750779,-17.899595093228225,1.0,2.0
-30.606804474106205,429.7042368052936,-26.707375606310755,-42.36825742883168,-15.88063339710082,1.0,2.0
-31.490121670126587,275.3073302635821,-27.014787785223298,-43.8702482160993,-20.549893151906144,1.0,2.0
-37.66817992697109,310.85368649010536,-34.39067630346405,-50.45331062107582,-22.682422932971786,1.0,2.0
-30.082040512876894,420.22821500535593,-30.523035283656554,-45.27165537109045,-11.859756090344717,1.0,2.0
-43.35725656161589,305.3164395813875,-44.13724038019981,-59.746732636062255,-31.101580405383938,1.0,2.0
-35.77476548816818,333.0623877128925,-37.78755721191362,-48.06369390864592,-19.35178560054748,1.0,2.0
-39.190107676194096,401.51053126512926,-42.19699943177832,-56.053925445067726,-22.695710122699353,1.0,2.0
-31.181115880721052,439.7267736516136,-22.813292632904208,-46.847178402453515,-14.517475970400628,1.0,2.0
-35.23810176984151,366.91819020328353,-34.87562559929593,-48.696879486735924,-21.44923093346794,1.0,2.0
-31.496162004909593,404.894837586177,-28.707324235768716,-43.522812029930535,-16.10381035550988,1.0,2.0
-37.438105499386424,417.752540370189,-37.76729560774459,-57.430605549661685,-21.090294730077236,1.0,2.0
-30.3600600585485,275.60037164166727,-27.11264206900581,-43.25358557210373,-16.97812634356955,1.0,2.0
-27.56431351819586,349.1236829206938,-23.193841688158912,-40.38840700530973,-14.85276781017295,1.0,2.0
-38.290832014212775,517.7843578178786,-39.72864666563383,-57.53801001304432,-13.353775649179855,1.0,2.0
-42.859119234553496,424.9656897325055,-47.59826309479544,-54.88850349218349,-31.462188167591414,1.0,2.0
-31.73634760665314,340.4231510561513,-28.875192485806465,-50.539267378300245,-15.609217198522874,1.0,2.0
-36.95364401271371,453.05014424001575,-36.99680999295632,-47.78417068001419,-25.377266176387216,1.0,2.0
-30.087501418410177,386.012186809716,-27.277594371419504,-47.23781218622408,-11.67202362947194,1.0,2.0
-29.94306335044198,238.84433031518188,-27.38330758992157,-39.18939630525321,-19.26848065116078,1.0,2.0
-35.31320524251855,310.03796185244767,-33.252196209187325,-47.84630612682063,-23.31443375275838,1.0,2.0
-41.72713593634266,243.1178234040442,-42.370134585948676,-56.50001987969343,-25.597654889425854,1.0,2.0
-34.09284768868417,238.437142157167,-31.719919191127712,-44.78435520780947,-22.678410408960847,1.0,2.0
-40.76829403473062,288.40807996592093,-36.88217711204564,-54.74343540027459,-28.946384306441573,1.0,2.0
-37.05494220146686,292.81222652543585,-36.340068068544625,-48.53305500394612,-20.6916665902739,1.0,2.0
-31.64661473275178,352.0304450886922,-28.820014718542435,-45.99275965706286,-15.65357961230761,1.0,2.0
-29.220971921013547,339.6022911647358,-26.142753289034385,-39.425079351376674,-15.131574724791626,1.0,2.0
-33.31511769393798,362.637943013424,-31.978166199736286,-48.23092812425347,-18.906542722290713,1.0,2.0
-38.323672324892684,288.42752938502923,-38.6222287392476,-51.98376014423563,-26.31937233796517,1.0,2.0
-35.245628469850956,416.93787778180183,-37.342314832879175,-52.716597175389516,-17.412184023441927,1.0,2.0
-36.121233452912676,272.28484791718535,-38.77400793647412,-44.535522296029875,-27.2486559862342,1.0,2.0
-38.08798176049585,482.9509553835349,-46.389454965829984,-55.614477973599534,-15.146959923209561,1.0,2.0
-32.689682382440694,378.9407323643231,-34.06415790820853,-45.18481045678746,-13.755235002425058,1.0,2.0
-33.235908995878084,360.1791981144008,-31.59641651982563,-47.85986362445561,-15.165181794944141,1.0,2.0
-34.57278843235565,190.12405686277145,-34.77119917571419,-40.70928500558248,-29.68392924662768,1.0,2.0
-31.021319166659687,302.72844845130754,-31.131494910394224,-39.410302877764224,-14.277865636407425,1.0,2.0
-35.03083885288283,343.5939679130429,-30.269465546907245,-50.174998362495124,-21.487010205376976,1.0,2.0
-32.00845217027307,391.2198548513115,-34.14894784363517,-48.52830485255711,-14.928626599079386,1.0,2.0
-28.58696326686286,217.30178391157483,-27.40762187486434,-38.81407895654494,-20.091879965657995,1.0,2.0
-35.16761396095625,353.7821277494295,-36.639702478164075,-48.92792062521151,-19.686229233164337,1.0,2.0
-32.88335670369976,383.3760380649911,-34.322940663840285,-46.52215472205555,-16.271333974566456,1.0,2.0
-34.12286963027178,338.31465732164753,-33.89487123178036,-48.0376061999142,-21.204086568455907,1.0,2.0
-34.98819816598905,175.05619208199468,-33.89359532679365,-41.405265638917285,-22.87711843897415,1.0,2.0
-36.623044840974714,291.727763472213,-34.43496090914361,-52.57192436656112,-24.76353610550041,1.0,2.0
-38.83605229268292,431.965755195136,-37.540912444040046,-61.299524200957045,-22.548196506861515,1.0,2.0
-31.409982405959294,369.7512447864352,-28.562962046796102,-42.24106237182605,-14.877814813891185,1.0,2.0
-34.56992591736825,508.65228630781775,-29.992337563802593,-54.331079421879444,-15.350203629025405,1.0,2.0
-30.733287612092965,479.7465683287507,-28.279672786332746,-46.94944094672241,-8.064490466159397,1.0,2.0
-32.13954222688741,355.342604108891,-25.298030665505294,-43.918751549578054,-16.63460899818295,1.0,2.0
-34.490354749137865,232.65657327132917,-33.19715059447466,-43.40696832341014,-22.572115692640796,1.0,2.0
-35.037029507566956,254.64495784160187,-38.08126123845225,-49.698885486188864,-23.205167781681297,1.0,2.0
-36.54929343158767,268.3816020659719,-38.37047032748601,-50.56852507534699,-25.022022190686435,1.0,2.0
-38.031640481790134,536.1529471203778,-34.91033377508337,-59.179845359191276,-16.71564516695991,1.0,2.0
-37.784175050109035,233.9344590942173,-36.06083472723224,-46.558673417450876,-26.012875939640416,1.0,2.0
-28.290757834339495,551.5356274799381,-17.80776695597477,-41.55763486027152,-9.599309292348957,1.0,2.0
-31.75694440800202,428.876863381928,-36.144423891695766,-49.58714069926156,-15.492542589842419,1.0,2.0
-31.99121601926347,314.7889544507244,-32.095628424529245,-46.15723734243929,-17.400808180022658,1.0,2.0
-32.72793611648125,536.1558342026426,-34.81192521430371,-51.96634859403365,-9.892330941927227,1.0,2.0
-28.83992058872156,430.6674326234044,-27.754360254068267,-46.04840590344237,-11.598653748889452,1.0,2.0
-36.22388595638973,204.77998767408582,-35.30247980714031,-48.05930759246501,-23.795252305957526,1.0,2.0
-34.843744022170085,293.9936045027418,-29.94231426421897,-47.07845564364153,-22.437169162402487,1.0,2.0
-27.839856343979,447.897508950255,-16.676042566999058,-46.96787522826584,-10.237259511240374,1.0,2.0
-37.29347272027194,439.4128671983357,-34.82149576769968,-55.24678711218741,-26.29481136909172,1.0,2.0
-33.52943799283445,308.2705317687734,-36.91779499605807,-47.44464079307805,-17.150944316782226,1.0,2.0
-36.901009631797656,385.07441633390926,-32.92549602422244,-59.302127921323766,-19.002994653475778,1.0,2.0
-31.80127647936896,406.94962021024173,-28.687968352275846,-53.61033272397386,-18.09009574031267,1.0,2.0
-35.47465410103352,371.7430018785225,-35.55300213941318,-51.31582316431761,-20.26905660330914,1.0,2.0
-40.41674935781337,444.3444614058245,-42.36088305535576,-59.916979332536236,-21.143202685786463,1.0,2.0
-35.648014794886834,414.5008300710121,-37.63229769162729,-53.88406219019838,-20.395264346427386,1.0,2.0
-32.73164303543837,468.99709984569307,-31.382482912537576,-48.94098158329572,-10.723260177190944,1.0,2.0
-33.539074181001126,595.3131816599353,-33.75019229910353,-53.29248137299537,-8.816872931257704,1.0,2.0
-40.75406527560868,289.51448037725913,-39.19652560860128,-53.437688741671785,-27.39282845803943,1.0,2.0
-36.358208951350676,479.2655482565124,-34.05119068683824,-55.40522834733002,-15.815945226584976,1.0,2.0
-39.95992430835983,360.3587152557967,-47.27915357459632,-53.02467490474097,-22.306258708151304,1.0,2.0
-38.29509428045595,430.2909327307092,-33.73651493411923,-55.08089596508291,-22.691155851544575,1.0,2.0
-35.00110012341747,339.12512063627884,-31.165586571606468,-49.090375563964834,-20.9347032003184,1.0,2.0
-30.21017456301222,238.09083076712673,-23.588994282917593,-44.620901267320654,-17.29058859055551,1.0,2.0
-44.090118687320405,389.3111258836377,-50.23076251763203,-57.686523775820426,-33.64307493876515,1.0,2.0
-27.512113022895726,350.3144741515491,-22.690877800166348,-37.63791177852631,-12.402144201056519,1.0,2.0
-22.754518236979674,310.1246671335624,-16.496907638225345,-27.27034960754409,-10.18956787062308,1.0,2.0
-32.78251697672867,208.04748497421937,-34.99804002594316,-43.52097146954686,-22.703652364965347,1.0,2.0
-34.645795039123826,313.13829398474417,-31.58630203205863,-48.47809666187966,-22.9243579608451,1.0,2.0
-33.327498540619715,437.5577876948094,-35.26112838542198,-49.77962339823492,-13.615312131298781,1.0,2.0
-33.62485352491514,377.87300176406274,-32.18226995819962,-50.260883236835824,-16.419053420082047,1.0,2.0
-30.456217595770454,367.1896408979199,-30.72422717704673,-42.80320599822116,-11.06627132377565,1.0,2.0
-35.94566586037644,313.277159454743,-35.508806759349426,-48.34778633353537,-24.59862302203965,1.0,2.0
-36.43845983940241,304.65033824491263,-39.894539796913676,-46.89551602734474,-23.63985773039959,1.0,2.0
-29.860441880917676,409.320970696483,-29.986041693992206,-43.05154832977929,-13.514643491439747,1.0,2.0
-36.462298587447656,373.8241231809303,-39.12277027562947,-48.63715875020873,-16.210938271487564,1.0,2.0
-31.06404491546753,402.141371853915,-32.85452531003344,-44.09263988993579,-11.108675339743598,1.0,2.0
-38.43723687387632,395.34992250261354,-39.89266084419873,-55.26266829773413,-17.965920941584166,1.0,2.0
-31.2911338739707,396.57753141907745,-29.236308435785126,-40.823265168042326,-13.9140486774884,1.0,2.0
-37.48812571323908,216.56257297365232,-38.202279113576495,-45.83716760571744,-29.249022501491893,1.0,2.0
-44.366983821015495,210.18587463420462,-46.21504235377126,-56.73198502489724,-37.61942747698049,1.0,2.0
-27.223658330028446,328.1466230327301,-19.57447251601116,-40.44991622167171,-16.003939753751972,1.0,2.0
-36.61358723676635,340.06225098501636,-36.479350822103015,-51.92469766358196,-19.350762589711273,1.0,2.0
-30.532046582872084,494.1985615024202,-28.423777217741744,-49.51697315282336,-11.010699774028273,1.0,2.0
-37.25879571854993,480.0833455989937,-40.40013454736926,-54.71444579354544,-15.074955214579415,1.0,2.0
-30.9603984331922,348.88355798388454,-29.40183171282443,-48.57286652998211,-12.526942455013371,1.0,2.0
-34.25529609003955,479.463222708939,-36.84896994956627,-50.664204277279296,-17.672809300375846,1.0,2.0
-34.41366192499085,424.1842572450179,-32.228294974833034,-52.588640071410474,-16.70600776568433,1.0,2.0
-27.756144135726675,354.0560291583971,-27.14303560346675,-40.732037110654424,-10.161986421774937,1.0,2.0
-36.29314309668333,388.1066562071217,-34.150308753534645,-51.97426612582713,-20.552524030867993,1.0,2.0
-31.409264676999975,461.06559903680983,-24.70764149170953,-50.12169179039786,-11.25742466887414,1.0,2.0
-35.78137185445858,324.86421960106946,-35.64974645888338,-47.977359386268574,-19.237386545577653,1.0,2.0
-36.14214706726779,374.3271720365843,-32.14356694348258,-52.23062000920626,-22.864572626012574,1.0,2.0
-31.603357970260753,331.9545537310647,-30.508966701511667,-47.08993095964604,-11.304290341851829,1.0,2.0
-39.392715865069,336.8232035593313,-42.826771245829136,-53.04947777094985,-32.18772297305169,1.0,2.0
-46.332745473203836,196.67492611499472,-49.15763855199806,-59.84668961082566,-36.40082011344003,1.0,2.0
-33.1069637679976,417.96190230074336,-36.95465470250812,-50.31834880211117,-17.142940994818304,1.0,2.0
-31.71919750249423,361.49353446704606,-29.10155686517202,-45.3271440828956,-17.895364689836963,1.0,2.0
-31.74362154128711,342.7179635506155,-29.12680554883951,-46.161533976614734,-18.99517131403017,1.0,2.0
-40.27769238032842,319.9813217624858,-44.785951866156,-53.17369274136599,-28.284641594310173,1.0,2.0
-38.042433931508484,290.7994148276118,-41.29293479293341,-46.209842854019776,-25.007968401904293,1.0,2.0
-45.56525312345399,335.1707409959651,-51.22186835894483,-58.726642283380926,-35.67507610642794,1.0,2.0
-40.92805962788353,171.16818196001273,-42.38855722441993,-47.31349416750803,-34.37732310151112,1.0,2.0
-36.424629756380256,317.33210187566294,-40.66103911248343,-49.779752249636346,-21.665772280135634,1.0,2.0
-34.67145301121158,264.41189451720845,-31.70627154297976,-46.33683815161202,-22.556468306663636,1.0,2.0
-32.55770642011624,369.34041386135806,-28.29500583108363,-39.78573037929685,-20.43772990910363,1.0,2.0
-32.10804242795458,349.38552401398243,-29.60515549535656,-46.105514654997876,-17.12972326869195,1.0,2.0
-28.72015569033453,329.5300328799403,-28.561694406904394,-41.31420897775003,-12.225404447934286,1.0,2.0
-35.54507231490182,346.21219230612155,-37.63809075161387,-52.380395053918235,-20.79981486539171,1.0,2.0
-34.64606319391356,439.02670292004694,-28.33389230539911,-53.35828089199291,-13.782223778036377,1.0,2.0
-32.75423710463056,377.8728606953425,-34.09919121886649,-45.578622172039815,-21.034664954314415,1.0,2.0
-32.98200147118811,396.1419234729894,-32.165675794495144,-54.18820908162125,-12.67378528865493,1.0,2.0
-35.44606832577326,401.47570171612034,-33.12116141041605,-47.80540833053978,-19.07102206169685,1.0,2.0
-28.466933047951493,340.2967589712829,-22.965837329235477,-40.01689866644101,-18.887465718005842,1.0,2.0
-28.946050403480093,418.15949594140403,-27.555822464569076,-44.470816972969324,-16.248627262692203,1.0,2.0
-32.76843923137365,396.9486779343364,-29.75640116340449,-54.1074572372658,-14.822470601949139,1.0,2.0
-34.919008109299604,416.49569510104027,-36.59831368538984,-47.12764013821169,-20.288889821817936,1.0,2.0
-43.1040358092525,351.84349693827505,-44.42379279833686,-53.56084654414922,-28.3387170428446,1.0,2.0
-36.15428788930264,272.6036574710266,-37.85232914662107,-48.23051083895378,-20.335978328843055,1.0,2.0
-35.54955518418136,314.53147484736974,-31.799618328546938,-46.221728304994514,-25.601965143638278,1.0,2.0
-34.913086708241046,378.00027369473554,-34.71235583891989,-47.76241175585493,-20.084057425172592,1.0,2.0
-35.95313568330171,437.3223602549597,-30.176435221897467,-55.05904149447816,-15.821975406548354,1.0,2.0
-30.532718324993745,245.89264608187372,-29.305142142221527,-43.36295961097451,-17.42747464672429,1.0,2.0
-29.439741031333227,358.5684820416403,-23.15953506172345,-40.582535204459276,-15.734400861148508,1.0,2.0
-32.5943119149691,418.0296384428133,-32.631328051696755,-48.12695980207172,-15.50126933618699,1.0,2.0
-40.35685284109653,343.0300556897576,-41.366645295547485,-58.429754838491405,-23.055443163805396,1.0,2.0
-41.30547986687138,284.8137205673981,-44.831118280231536,-55.7519502173239,-31.55788403266554,1.0,2.0
-28.90181711683522,288.85844945677405,-25.758353377982836,-36.229465603516076,-21.54519990232839,1.0,2.0
-33.058072148144795,423.08142342127366,-36.76610006043217,-45.24742105461348,-17.190087982224377,1.0,2.0
-37.203505272383865,430.14917728106985,-40.70109087381471,-51.69181987527208,-20.968166055017228,1.0,2.0
-35.09059940466982,338.29821475332653,-37.1560824347507,-47.67919094663393,-18.967362224248618,1.0,2.0
-33.42049829087012,307.41236232744336,-31.81008181365403,-45.531995004686316,-21.741615597584556,1.0,2.0
-28.00455170876312,476.4837001010281,-24.583757411217235,-42.65784716457538,-6.942154370412678,1.0,2.0
-39.48139525742498,294.5644684233683,-41.034589289242966,-47.508660842030864,-28.27220530435389,1.0,2.0
-36.528593211838334,465.52952817523163,-35.218486225819106,-58.482369114426476,-14.679814054262254,1.0,2.0
-37.14751052975129,281.6086711703642,-37.321063888360385,-44.44885712956774,-29.66963953790352,1.0,2.0
-37.34946535747455,376.1908235574756,-38.119873744543476,-50.983830762154,-21.681142336006115,1.0,2.0
-34.515345994799674,308.9655937494573,-31.395464196065365,-47.63265007795073,-24.954049235369208,1.0,2.0
-36.380459587947925,374.8601327618776,-32.437672910859916,-46.7463072064268,-19.446780310257125,1.0,2.0
-34.45351386780394,271.46895448378365,-30.587953899779635,-47.94206935528412,-20.710178563107497,1.0,2.0
-34.802337369439726,303.4785963729156,-35.27417488494697,-46.13868192314302,-22.619251010866428,1.0,2.0
-35.41201086325149,311.4312352437055,-36.209952075468436,-48.38283374511864,-24.28561670448017,1.0,2.0
-30.021000412382072,326.57397274734774,-25.006395005182476,-39.572389119803255,-14.007737456203477,1.0,2.0
-34.003675099008134,526.91516088268,-31.947182283216314,-50.31902610338456,-13.820983738318002,1.0,2.0
-39.67263675724001,664.8124773172827,-44.78373226074493,-63.457246440896576,-12.845419382774871,1.0,2.0
-36.63293753006968,384.146601644327,-33.603373525304754,-52.05073343849445,-21.085053820923026,1.0,2.0
-25.38477348509428,269.5585423891273,-22.821560732488983,-42.197420001565014,-12.14254554273274,1.0,2.0
-30.820764524185797,261.94939492569745,-25.918708613455884,-41.93989721907563,-20.75495984139476,1.0,2.0
-33.26643330253697,398.1201118891237,-25.584651165587914,-52.6342252171419,-20.27413855039616,1.0,2.0
-34.71562262074575,477.5882622441185,-30.351519617635027,-50.94116377526569,-13.95065456270823,1.0,2.0
-33.93840944491031,468.69191938504736,-35.24539312325277,-50.90856088998236,-13.778547278023543,1.0,2.0
-40.139255530593715,433.37713287439755,-44.165088029887514,-55.39704083450244,-26.1504677936792,1.0,2.0
-29.311070358556954,361.5819725036822,-32.21885039017141,-40.322031697888335,-11.324519823149206,1.0,2.0
-36.03682742935088,522.7939512781144,-38.03034340119876,-54.58415644998312,-15.185513054025906,1.0,2.0
-44.05992324825919,380.0636511656075,-43.41196263519921,-58.959764177984106,-29.754726510079013,1.0,2.0
-30.451700089524014,312.5110337285742,-25.361499893901573,-44.94707554473532,-19.74454280099213,1.0,2.0
-30.598581577016006,288.2393513590816,-28.75971413342735,-41.8684727772671,-17.978841568194966,1.0,2.0
-34.95093354662126,386.2145998698726,-34.39547200765257,-54.933919313955755,-18.563286661428798,1.0,2.0
-36.53412533109794,379.86882282520526,-35.787709789431716,-50.84115611092761,-23.27664810118097,1.0,2.0
-33.793955173534385,264.61786167029265,-32.025055833951434,-41.440852429351644,-23.88870440157621,1.0,2.0
-43.232581777006814,480.3480955582175,-47.427849157716736,-60.484427488950665,-33.05941630493473,1.0,2.0
-31.862883845902548,272.6193028205557,-32.24734894401806,-42.41695134672527,-15.601517159312394,1.0,2.0
-30.900962089711367,420.0620363644947,-31.50649103700058,-45.362844389151576,-11.071653448317559,1.0,2.0
-33.36597304779133,290.47398684739005,-35.16738492456136,-46.67004060711764,-18.4465960676916,1.0,2.0
-40.46735300047597,338.2159034061656,-37.65078467760002,-57.533817365126765,-26.618713523295373,1.0,2.0
-35.177134072403575,373.28770834218875,-31.73463715247821,-42.26516721386366,-24.162006880147857,1.0,2.0
-45.40520203155942,276.86344253182614,-50.587122711806344,-58.65911069636325,-35.90555062822997,1.0,2.0
-36.97833403763669,487.9970568368438,-39.92775401599616,-56.52637791361898,-9.6452334912565,1.0,2.0
-23.31261838356408,277.97817160414803,-16.808430512574084,-28.994723762983075,-11.949966907720047,1.0,2.0
-33.60499485712022,362.65333717303054,-34.53409045989047,-50.290334983315205,-18.231449197301387,1.0,2.0
-35.05883877630417,270.8618115857634,-38.12277293986091,-42.765156267303816,-22.024281891249686,1.0,2.0
-30.192202451882128,331.3792932057614,-22.060129941130636,-48.19420338511546,-15.37455707730968,1.0,2.0
-42.143984552285396,339.7003236301136,-42.72460752432278,-58.678743153666986,-26.955627686867103,1.0,2.0
-39.86259038646284,350.3323610184188,-40.081706781952015,-54.74928916705562,-25.106671407391715,1.0,2.0
-32.432632321576484,431.98647684677127,-33.30845363349714,-49.965710675019444,-13.525156366913427,1.0,2.0
-35.84946216584825,458.92382298928925,-33.440849836009484,-59.51671042008023,-16.13255217653757,1.0,2.0
-38.324830657736946,318.5008080840412,-40.466090573909106,-52.479970783767364,-24.55823506261755,1.0,2.0
-33.13611770621767,445.85546832571663,-30.657092306869444,-50.9463573147537,-15.144251777138784,1.0,2.0
-34.80622555260007,399.62876502344864,-31.82548747511981,-46.812145274637075,-27.23643602548635,1.0,2.0
-33.83221480577762,404.42818565967684,-31.85916254928323,-50.64110543728621,-19.682891637427925,1.0,2.0
-39.163121252419636,496.60093278345073,-35.12812980551131,-60.38765402654843,-22.211922782298927,1.0,2.0
-42.42006948584417,398.6525890243296,-43.138674284847696,-57.13033961594806,-30.250851026102783,1.0,2.0
-30.361606050281818,342.1576624052681,-23.788832877912746,-44.91596871269418,-15.173815052790983,1.0,2.0
-35.75850285271694,275.4066578671585,-36.45020751823826,-49.40728687964282,-22.49357123045994,1.0,2.0
-37.21696216237443,420.80146899670615,-33.90840585287076,-57.36369502163357,-25.638332767274484,1.0,2.0
-39.649521931341276,378.2287415980394,-41.113868331082955,-55.51288648004189,-22.585401418532193,1.0,2.0
-36.889647151296835,391.5994970367175,-34.84980400255517,-51.40918900427762,-20.472256098836247,1.0,2.0
-43.33668233243812,191.4340687210244,-42.75848574661789,-50.4597196864071,-35.62983821352299,1.0,2.0
-35.129233373295605,348.01736599573076,-33.64553004227305,-43.67917227760562,-21.071104139856295,1.0,2.0
-43.25735527013172,458.1744821139808,-43.61477432567507,-59.92863382167835,-29.345087512692615,1.0,2.0
-27.834948414258207,350.02657674049914,-26.22427301599235,-41.39664344707539,-9.487183395384612,1.0,2.0
-41.14032368064214,371.2242406514385,-39.85757815503093,-56.20605917551972,-25.951841100391093,1.0,2.0
-42.72895441552651,417.4630350910544,-44.3819937703683,-57.576092501365764,-29.450320297733377,1.0,2.0
-31.663443236888973,477.0538774397819,-32.593932749766935,-48.10876596250928,-8.730347015870763,1.0,2.0
-29.529323640350547,381.48933083179975,-25.48022432495729,-38.11165997247989,-14.186124504456377,1.0,2.0
-31.772738767616225,294.47255863664975,-32.9327957245405,-42.91712163126553,-16.71029086543449,1.0,2.0
-35.85323146752633,383.5786755719761,-29.934505395167356,-52.62938996742311,-17.800897891304324,1.0,2.0
-33.5055333059767,481.1070594105096,-34.554890845234006,-45.809301234057656,-16.557247490073948,1.0,2.0
-37.56724580398915,271.90869495732795,-37.07505642535732,-49.17699165102546,-27.65918368516794,1.0,2.0
-32.65937048343874,453.0371219822781,-26.079110304424812,-45.602876478891325,-15.17375437771589,1.0,2.0
-39.882221661319115,218.44918372224828,-38.297714606930796,-51.653231614716454,-30.877156492134876,1.0,2.0
-32.90238291816983,443.7413624816371,-25.242551370767274,-51.126891985816606,-14.780740442964209,1.0,2.0
-36.051901204595865,322.7691640595529,-39.7128323596762,-53.18656157827712,-22.76496513681313,1.0,2.0
-35.30360955930146,291.92690846252214,-38.69788742979937,-48.32340124314132,-22.71141439348763,1.0,2.0
-33.83067289880619,334.552077467926,-37.79350108825143,-51.506684503737034,-11.39518534169995,1.0,2.0
-28.85302473974891,425.63852935687163,-28.461457781768015,-45.13934687698705,-9.521348070878386,1.0,2.0
-39.964559581667665,416.9654418816939,-45.92514933875039,-53.5163800318014,-18.871553189064784,1.0,2.0
-35.281475576591106,560.1224816369819,-34.69532701845187,-52.12476034057562,-13.759086746697946,1.0,2.0
-32.5989933431909,287.1415323171438,-29.750955903320282,-47.1544992096442,-21.862846685811263,1.0,2.0
-37.703270523005116,325.0619589169463,-42.47892551381358,-52.09314443074898,-24.013590582301646,1.0,2.0
-35.55856105921432,350.60786182086736,-39.283908312682165,-48.388135868370796,-19.013250095455923,1.0,2.0
-32.645023207606464,320.2762940325382,-33.68554566717735,-42.11188243270591,-20.32731438525546,1.0,2.0
-34.08861849191421,218.44915164417034,-33.12554881106689,-43.88232859035495,-24.2168998263915,1.0,2.0
-29.841951696369136,232.84531750365394,-27.007537488053302,-40.743477653572896,-17.357606358348793,1.0,2.0
-48.266068420783895,339.29105281847444,-51.45582424682893,-64.81329802778248,-38.713452455190705,1.0,2.0
-36.07113998081765,514.959843302319,-44.4439557696532,-57.10765983197935,-14.728778983183169,1.0,2.0
-30.205195411593802,410.9447106544302,-28.74890285247666,-49.58415370046215,-15.042090699630585,1.0,2.0
-40.62710632654081,401.970833887658,-43.09750063975309,-55.5934228218963,-22.79822805653171,1.0,2.0
-34.46464187199687,332.8817766469902,-35.13940094127675,-47.10183929821138,-20.199021634432377,1.0,2.0
-36.13567066797145,431.2180104789166,-30.092315159005253,-48.698446504178236,-21.57607081543871,1.0,2.0
-31.58735134036116,259.56347475695696,-28.46691014652513,-41.146879095821994,-17.835956475714784,1.0,2.0
-36.97887890706652,495.47799303197297,-39.699611148018974,-56.19969761992121,-15.7293794390513,1.0,2.0
-40.963196610318825,367.8699363442655,-42.87372701868108,-55.03925416259725,-32.41888750544571,1.0,2.0
-32.69642924516998,444.1877425287574,-26.931905408153185,-42.69850595047865,-16.808722027313536,1.0,2.0
-33.16168292527331,280.3249519899842,-35.128554202902954,-40.7889012507055,-27.75690456626041,1.0,2.0
-37.264854777662876,344.49581993944355,-36.93115410306484,-53.520260780260024,-23.48044068552602,1.0,2.0
-30.277259856103353,266.34625895818664,-27.68585488082232,-39.080894006015285,-17.60281288525437,1.0,2.0
-34.64684345056657,206.88602400409945,-35.763611678258286,-40.35429116124132,-26.903335426250127,1.0,2.0
-38.41197608348146,332.01598776397236,-37.91174865191146,-48.78938620846783,-31.060412184092787,1.0,2.0
-32.65435085459812,386.4770063847049,-34.848765606074245,-55.162541387659445,-15.81332159255528,1.0,2.0
-28.38689468384996,235.71199884785082,-30.883499564658862,-40.63998102806839,-13.703365778388568,1.0,2.0
-36.54995631605948,326.68339014872834,-42.249761901618626,-48.09874590623122,-20.78232264032181,1.0,2.0
-33.782258875235314,341.8362631826505,-27.925161525244825,-52.5553541775587,-17.632047221829758,1.0,2.0
-40.69791024047633,250.0936931571959,-38.301990447870566,-53.87049686754056,-31.14033168146607,1.0,2.0
-36.34651930018375,403.9829403793493,-33.10219484185269,-50.04484183900268,-19.256428851436503,1.0,2.0
-39.53342048982995,281.74005856981626,-41.75211502042566,-54.8502449849329,-31.402025778668417,1.0,2.0
-34.959361186044326,401.28062130697606,-33.87581921799121,-51.36198281833086,-20.296865977440632,1.0,2.0
-34.23079210843629,157.51215408709473,-30.293471765297607,-45.69085792318748,-28.376967087057565,1.0,2.0
-35.36040765235516,325.23868429870925,-39.833119072466054,-45.4556760165658,-26.022140686418666,1.0,2.0
-26.593137046214245,384.6810026375553,-22.590978426642778,-45.89925454248498,-9.565772194792824,1.0,2.0
-28.52234948698824,410.95926088938376,-18.76564038233732,-41.823396578382855,-15.897727756915085,1.0,2.0
-36.92529015780725,483.8713473816548,-40.7460948858208,-57.78474166518429,-15.718231698663985,1.0,2.0
-39.14331565309898,482.07045974899665,-40.42886604817907,-60.18925370721334,-19.418450973748044,1.0,2.0
-38.48965441811332,459.9044751567766,-45.435449029859626,-55.87397302701853,-23.627713727405432,1.0,2.0
-38.57985589699998,379.3612967520322,-38.367666484556686,-53.628970515519036,-23.618349787523265,1.0,2.0
-33.234896067272835,440.1470274454365,-25.961819297655452,-48.36951487518306,-17.835860396543563,1.0,2.0
-27.813666003879224,235.9318167373679,-28.304478032145525,-38.051640576654044,-14.710811277717315,1.0,2.0
-34.482790690740856,398.02173653247786,-37.39604180622361,-50.402040631590246,-15.960976702987294,1.0,2.0
-33.74243108125141,315.8928247923106,-32.189150984717,-46.89211035010778,-18.131748860100807,1.0,2.0
-35.177441176957586,308.13145765777176,-31.292003726859917,-46.72792565099998,-22.860070966799775,1.0,2.0
-35.00844129223118,267.1353870870857,-36.147429953783735,-47.103735502450405,-20.002528035830306,1.0,2.0
-29.54285428374904,401.6307595081902,-29.407590436543348,-42.258505559873655,-11.919777857575175,1.0,2.0
-38.05665922549929,469.27882109549876,-38.030756947163226,-55.31844083895542,-20.394458478900972,1.0,2.0
-39.82972304371377,375.10335569932096,-36.88996216050903,-56.73254828413144,-23.98908167050936,1.0,2.0
